order_id,order_date,region,channel,product_category,product,quantity,unit_price,total_price,customer_id
ORD-01688,2025-02-18,LATAM,Online,Electronics,Smartwatch,10,360.22,3602.20,CUST-0189
ORD-01689,2025-01-12,APAC,In-Store,Books,Biography,6,23.46,140.76,CUST-0078
ORD-01690,2025-10-23,LATAM,In-Store,Clothing,T-Shirt,5,28.52,142.60,CUST-0121
ORD-01691,2025-10-15,LATAM,In-Store,Sports,Yoga Mat,4,45.60,182.40,CUST-0072
ORD-01692,2025-09-12,LATAM,In-Store,Books,Children's Book,4,14.47,57.88,CUST-0187
ORD-01693,2025-01-13,EU,In-Store,Books,Fiction Novel,8,16.51,132.08,CUST-0102
ORD-01694,2025-06-09,EU,Mobile,Home,Cookware Set,10,141.23,1412.30,CUST-0086
ORD-01695,2025-09-08,EU,Online,Electronics,Laptop,9,1080.93,9728.37,CUST-0152
ORD-01696,2025-09-25,EU,Online,Clothing,Sneakers,10,104.64,1046.40,CUST-0186
ORD-01697,2025-06-22,EU,Online,Sports,Running Shoes,7,122.65,858.55,CUST-0214
ORD-01698,2025-01-03,EU,Mobile,Home,Lamp,10,43.74,437.40,CUST-0069
ORD-01699,2025-11-30,APAC,In-Store,Sports,Tennis Racket,8,113.27,906.16,CUST-0061
ORD-01700,2025-02-11,NA,In-Store,Sports,Tennis Racket,9,132.91,1196.19,CUST-0236
ORD-01701,2025-03-24,NA,Online,Electronics,Tablet,3,538.53,1615.59,CUST-0134
ORD-01702,2025-08-06,EU,Mobile,Clothing,Sneakers,2,81.86,163.72,CUST-0127
ORD-01703,2025-10-08,LATAM,Online,Books,Textbook,3,91.35,274.05,CUST-0108
ORD-01704,2025-12-13,APAC,Mobile,Home,Coffee Maker,7,103.39,723.73,CUST-0070
ORD-01705,2025-09-25,EU,Mobile,Home,Lamp,3,40.16,120.48,CUST-0176
ORD-01706,2025-08-25,APAC,Mobile,Home,Lamp,10,41.64,416.40,CUST-0054
ORD-01707,2025-08-31,APAC,In-Store,Clothing,Jeans,9,69.19,622.71,CUST-0003
ORD-01708,2025-01-03,EU,Online,Clothing,Jeans,8,56.56,452.48,CUST-0080
ORD-01709,2025-02-01,LATAM,Mobile,Electronics,Smartwatch,8,303.78,2430.24,CUST-0160
ORD-01710,2025-04-26,NA,Online,Clothing,T-Shirt,6,26.02,156.12,CUST-0089
ORD-01711,2025-06-06,LATAM,In-Store,Home,Bed Linen,7,76.90,538.30,CUST-0095
ORD-01712,2025-03-20,EU,In-Store,Books,Children's Book,4,13.10,52.40,CUST-0027
ORD-01713,2025-09-25,LATAM,In-Store,Clothing,Jacket,10,123.30,1233.00,CUST-0151
ORD-01714,2025-11-12,LATAM,Online,Books,Children's Book,10,14.00,140.00,CUST-0172
ORD-01715,2025-02-16,EU,Online,Clothing,T-Shirt,4,28.67,114.68,CUST-0238
ORD-01716,2025-01-27,LATAM,In-Store,Clothing,Sneakers,1,89.97,89.97,CUST-0036
ORD-01717,2025-03-02,LATAM,In-Store,Sports,Running Shoes,5,130.01,650.05,CUST-0062
ORD-01718,2025-09-25,NA,Mobile,Sports,Bicycle,6,613.29,3679.74,CUST-0082
ORD-01719,2025-08-12,LATAM,In-Store,Clothing,Jeans,5,69.12,345.60,CUST-0144
ORD-01720,2025-11-30,EU,Online,Home,Coffee Maker,9,100.79,907.11,CUST-0090
ORD-01721,2025-04-20,EU,In-Store,Home,Cookware Set,6,170.97,1025.82,CUST-0158
ORD-01722,2025-07-04,EU,Online,Home,Vacuum,1,199.93,199.93,CUST-0135
ORD-01723,2025-07-08,APAC,Mobile,Books,Biography,6,21.08,126.48,CUST-0235
ORD-01724,2025-05-21,LATAM,In-Store,Electronics,Smartwatch,5,275.22,1376.10,CUST-0165
ORD-01725,2025-10-20,NA,Mobile,Electronics,Smartphone,5,881.94,4409.70,CUST-0211
ORD-01726,2025-08-31,NA,Online,Sports,Tennis Racket,8,119.65,957.20,CUST-0192
ORD-01727,2025-03-20,EU,Online,Home,Coffee Maker,10,100.65,1006.50,CUST-0181
ORD-01728,2025-11-23,NA,In-Store,Electronics,Tablet,2,433.41,866.82,CUST-0182
ORD-01729,2025-04-10,NA,In-Store,Electronics,Smartwatch,5,366.41,1832.05,CUST-0168
ORD-01730,2025-07-07,NA,Mobile,Home,Vacuum,10,234.66,2346.60,CUST-0133
ORD-01731,2025-09-14,APAC,Online,Sports,Bicycle,1,565.17,565.17,CUST-0038
ORD-01732,2025-04-12,LATAM,Online,Clothing,Sneakers,1,88.60,88.60,CUST-0177
ORD-01733,2025-03-02,LATAM,Mobile,Electronics,Smartphone,5,865.44,4327.20,CUST-0088
ORD-01734,2025-02-16,NA,Online,Electronics,Smartwatch,8,280.46,2243.68,CUST-0047
ORD-01735,2025-01-06,APAC,In-Store,Home,Lamp,1,48.60,48.60,CUST-0056
ORD-01736,2025-11-25,EU,Mobile,Electronics,Headphones,5,198.21,991.05,CUST-0242
ORD-01737,2025-05-27,APAC,Online,Clothing,Jacket,1,134.93,134.93,CUST-0046
ORD-01738,2025-04-07,EU,Online,Books,Biography,7,22.03,154.21,CUST-0070
ORD-01739,2025-09-08,APAC,In-Store,Home,Bed Linen,8,69.70,557.60,CUST-0091
ORD-01740,2025-10-27,EU,Mobile,Books,Textbook,3,73.19,219.57,CUST-0099
ORD-01741,2025-12-16,APAC,Online,Books,Cookbook,7,28.62,200.34,CUST-0204
ORD-01742,2025-05-18,EU,In-Store,Home,Lamp,9,49.45,445.05,CUST-0024
ORD-01743,2025-03-01,EU,In-Store,Clothing,Sneakers,5,81.65,408.25,CUST-0133
ORD-01744,2025-10-16,NA,In-Store,Clothing,Sneakers,10,89.96,899.60,CUST-0097
ORD-01745,2025-09-01,APAC,Mobile,Electronics,Smartphone,1,762.98,762.98,CUST-0086
ORD-01746,2025-08-28,EU,Online,Electronics,Headphones,6,169.54,1017.24,CUST-0140
ORD-01747,2025-12-22,LATAM,In-Store,Sports,Tennis Racket,8,123.37,986.96,CUST-0112
ORD-01748,2025-09-05,LATAM,In-Store,Clothing,Jacket,6,144.24,865.44,CUST-0174
ORD-01749,2025-08-07,APAC,Mobile,Electronics,Headphones,9,158.82,1429.38,CUST-0199
ORD-01750,2025-03-27,APAC,Mobile,Sports,Tennis Racket,1,107.90,107.90,CUST-0237
ORD-01751,2025-03-08,APAC,Online,Books,Cookbook,10,32.27,322.70,CUST-0170
ORD-01752,2025-08-23,EU,In-Store,Electronics,Smartphone,3,926.88,2780.64,CUST-0102
ORD-01753,2025-06-04,NA,Online,Electronics,Headphones,4,200.68,802.72,CUST-0079
ORD-01754,2025-05-06,APAC,Online,Clothing,Jeans,7,57.01,399.07,CUST-0040
ORD-01755,2025-10-09,LATAM,Mobile,Sports,Dumbbells,6,74.80,448.80,CUST-0176
ORD-01756,2025-12-28,NA,In-Store,Clothing,Sneakers,7,104.44,731.08,CUST-0063
ORD-01757,2025-06-17,APAC,Mobile,Clothing,Jacket,3,135.80,407.40,CUST-0230
ORD-01758,2025-06-27,NA,Online,Sports,Tennis Racket,7,121.23,848.61,CUST-0126
ORD-01759,2025-06-24,NA,Mobile,Books,Cookbook,4,28.82,115.28,CUST-0129
ORD-01760,2025-03-12,EU,Online,Books,Textbook,2,88.71,177.42,CUST-0128
ORD-01761,2025-07-16,EU,In-Store,Clothing,Jacket,7,122.90,860.30,CUST-0168
ORD-01762,2025-09-04,APAC,In-Store,Clothing,Jacket,5,135.25,676.25,CUST-0009
ORD-01763,2025-02-24,NA,In-Store,Clothing,Jeans,7,68.56,479.92,CUST-0120
ORD-01764,2025-03-07,LATAM,Mobile,Electronics,Tablet,1,449.13,449.13,CUST-0148
ORD-01765,2025-12-10,LATAM,Online,Sports,Yoga Mat,8,41.85,334.80,CUST-0103
ORD-01766,2025-03-01,LATAM,Mobile,Home,Cookware Set,5,171.62,858.10,CUST-0155
ORD-01767,2025-07-06,EU,In-Store,Home,Cookware Set,6,176.52,1059.12,CUST-0029
ORD-01768,2025-06-22,APAC,Online,Books,Textbook,2,76.08,152.16,CUST-0243
ORD-01769,2025-08-26,NA,Online,Books,Children's Book,8,14.71,117.68,CUST-0073
ORD-01770,2025-11-03,APAC,In-Store,Sports,Bicycle,6,562.26,3373.56,CUST-0176
ORD-01771,2025-01-13,APAC,Online,Sports,Running Shoes,5,140.41,702.05,CUST-0139
ORD-01772,2025-06-16,NA,Mobile,Home,Bed Linen,7,64.14,448.98,CUST-0077
ORD-01773,2025-07-22,EU,Online,Electronics,Smartphone,1,857.97,857.97,CUST-0064
ORD-01774,2025-11-21,LATAM,In-Store,Books,Fiction Novel,3,19.22,57.66,CUST-0127
ORD-01775,2025-09-26,LATAM,Online,Home,Cookware Set,10,147.72,1477.20,CUST-0146
ORD-01776,2025-11-08,NA,In-Store,Electronics,Smartphone,6,732.26,4393.56,CUST-0186
ORD-01777,2025-06-04,LATAM,Online,Books,Fiction Novel,6,20.31,121.86,CUST-0109
ORD-01778,2025-08-10,NA,Online,Clothing,Jacket,2,154.15,308.30,CUST-0248
ORD-01779,2025-10-04,EU,Mobile,Books,Biography,5,24.83,124.15,CUST-0219
ORD-01780,2025-08-12,EU,In-Store,Electronics,Smartphone,10,843.09,8430.90,CUST-0071
ORD-01781,2025-04-03,APAC,In-Store,Books,Fiction Novel,10,17.45,174.50,CUST-0174
ORD-01782,2025-08-01,EU,In-Store,Electronics,Tablet,4,427.81,1711.24,CUST-0169
ORD-01783,2025-11-22,NA,Online,Home,Cookware Set,10,173.93,1739.30,CUST-0082
ORD-01784,2025-11-10,LATAM,Mobile,Clothing,T-Shirt,6,22.91,137.46,CUST-0074
ORD-01785,2025-09-01,NA,In-Store,Sports,Tennis Racket,6,121.49,728.94,CUST-0239
ORD-01786,2025-03-19,LATAM,Online,Home,Bed Linen,6,82.26,493.56,CUST-0119
ORD-01787,2025-01-17,NA,Mobile,Books,Cookbook,7,27.80,194.60,CUST-0170
ORD-01788,2025-09-29,APAC,In-Store,Sports,Tennis Racket,6,104.99,629.94,CUST-0095
ORD-01789,2025-11-16,EU,Mobile,Home,Cookware Set,8,137.42,1099.36,CUST-0150
ORD-01790,2025-01-12,APAC,Mobile,Home,Lamp,7,43.86,307.02,CUST-0193
ORD-01791,2025-03-09,NA,Online,Sports,Dumbbells,7,95.74,670.18,CUST-0097
ORD-01792,2025-10-20,EU,Online,Sports,Dumbbells,4,97.55,390.20,CUST-0075
ORD-01793,2025-04-22,APAC,In-Store,Sports,Tennis Racket,7,114.67,802.69,CUST-0108
ORD-01794,2025-09-30,EU,In-Store,Home,Coffee Maker,6,90.06,540.36,CUST-0101
ORD-01795,2025-08-19,EU,In-Store,Sports,Bicycle,5,713.60,3568.00,CUST-0041
ORD-01796,2025-08-26,EU,Mobile,Home,Coffee Maker,9,98.91,890.19,CUST-0168
ORD-01797,2025-08-03,EU,Mobile,Electronics,Tablet,10,522.97,5229.70,CUST-0106
ORD-01798,2025-11-14,NA,Mobile,Electronics,Smartwatch,4,285.30,1141.20,CUST-0129
ORD-01799,2025-05-08,LATAM,Mobile,Books,Textbook,1,80.54,80.54,CUST-0043
ORD-01800,2025-12-01,EU,Online,Electronics,Smartphone,1,911.96,911.96,CUST-0100
ORD-01801,2025-12-31,EU,In-Store,Sports,Running Shoes,4,117.33,469.32,CUST-0236
ORD-01802,2025-04-16,LATAM,In-Store,Clothing,Jacket,2,156.57,313.14,CUST-0148
ORD-01803,2025-04-01,LATAM,Mobile,Clothing,Dress,8,126.16,1009.28,CUST-0250
ORD-01804,2025-03-23,LATAM,Mobile,Electronics,Smartwatch,6,355.72,2134.32,CUST-0063
ORD-01805,2025-07-28,LATAM,In-Store,Electronics,Laptop,1,1265.53,1265.53,CUST-0222
ORD-01806,2025-10-03,NA,In-Store,Electronics,Tablet,5,557.50,2787.50,CUST-0031
ORD-01807,2025-01-21,LATAM,Mobile,Sports,Yoga Mat,5,43.74,218.70,CUST-0094
ORD-01808,2025-02-23,APAC,Mobile,Books,Textbook,7,92.33,646.31,CUST-0038
ORD-01809,2025-06-23,EU,In-Store,Electronics,Headphones,6,175.30,1051.80,CUST-0037
ORD-01810,2025-12-22,LATAM,Mobile,Clothing,Jacket,2,132.86,265.72,CUST-0019
ORD-01811,2025-12-19,APAC,In-Store,Sports,Dumbbells,5,80.98,404.90,CUST-0114
ORD-01812,2025-03-13,APAC,Online,Home,Lamp,5,46.27,231.35,CUST-0038
ORD-01813,2025-05-30,EU,Mobile,Clothing,Jacket,10,134.23,1342.30,CUST-0079
ORD-01814,2025-03-21,EU,Online,Home,Cookware Set,8,168.32,1346.56,CUST-0191
ORD-01815,2025-04-27,EU,Mobile,Books,Biography,7,22.25,155.75,CUST-0008
ORD-01816,2025-07-06,LATAM,In-Store,Home,Vacuum,10,187.80,1878.00,CUST-0185
ORD-01817,2025-10-28,APAC,Mobile,Books,Cookbook,6,31.29,187.74,CUST-0219
ORD-01818,2025-09-26,EU,In-Store,Home,Cookware Set,8,167.12,1336.96,CUST-0124
ORD-01819,2025-06-08,EU,Online,Sports,Yoga Mat,2,38.11,76.22,CUST-0053
ORD-01820,2025-07-02,LATAM,Mobile,Home,Lamp,2,47.02,94.04,CUST-0128
ORD-01821,2025-07-06,NA,In-Store,Electronics,Smartwatch,4,343.17,1372.68,CUST-0171
ORD-01822,2025-10-11,NA,Online,Electronics,Smartphone,9,739.64,6656.76,CUST-0247
ORD-01823,2025-05-12,EU,Mobile,Sports,Tennis Racket,9,110.93,998.37,CUST-0205
ORD-01824,2025-11-08,APAC,Online,Clothing,Jeans,8,58.71,469.68,CUST-0069
ORD-01825,2025-02-01,EU,Online,Clothing,T-Shirt,3,25.17,75.51,CUST-0054
ORD-01826,2025-10-02,NA,In-Store,Books,Children's Book,8,14.84,118.72,CUST-0226
ORD-01827,2025-02-12,EU,Online,Electronics,Headphones,8,159.29,1274.32,CUST-0122
ORD-01828,2025-06-03,NA,Mobile,Books,Children's Book,4,15.44,61.76,CUST-0146
ORD-01829,2025-04-10,LATAM,Online,Sports,Yoga Mat,8,43.33,346.64,CUST-0151
ORD-01830,2025-11-20,APAC,Mobile,Home,Cookware Set,10,149.00,1490.00,CUST-0046
ORD-01831,2025-06-03,EU,In-Store,Sports,Tennis Racket,5,136.25,681.25,CUST-0068
ORD-01832,2025-08-14,EU,In-Store,Home,Lamp,9,42.42,381.78,CUST-0029
ORD-01833,2025-03-25,NA,In-Store,Electronics,Smartphone,9,842.48,7582.32,CUST-0046
ORD-01834,2025-12-18,EU,Online,Home,Coffee Maker,8,85.75,686.00,CUST-0138
ORD-01835,2025-06-06,LATAM,Online,Electronics,Headphones,4,169.59,678.36,CUST-0082
ORD-01836,2025-03-21,EU,Online,Home,Lamp,4,45.96,183.84,CUST-0083
ORD-01837,2025-03-22,LATAM,Mobile,Sports,Dumbbells,3,87.81,263.43,CUST-0084
ORD-01838,2025-05-15,APAC,In-Store,Books,Textbook,5,78.08,390.40,CUST-0121
ORD-01839,2025-06-11,APAC,In-Store,Clothing,Jacket,6,149.52,897.12,CUST-0116
ORD-01840,2025-07-26,LATAM,In-Store,Books,Textbook,7,72.39,506.73,CUST-0015
ORD-01841,2025-12-27,EU,Mobile,Clothing,Sneakers,5,81.31,406.55,CUST-0052
ORD-01842,2025-08-07,LATAM,In-Store,Home,Bed Linen,6,64.28,385.68,CUST-0203
ORD-01843,2025-11-13,LATAM,In-Store,Books,Children's Book,4,16.34,65.36,CUST-0129
ORD-01844,2025-09-03,LATAM,Online,Electronics,Laptop,4,1077.75,4311.00,CUST-0242
ORD-01845,2025-11-07,LATAM,Online,Sports,Bicycle,4,607.13,2428.52,CUST-0151
ORD-01846,2025-07-09,APAC,Online,Electronics,Laptop,6,1119.38,6716.28,CUST-0113
ORD-01847,2025-07-31,EU,Online,Sports,Dumbbells,2,80.53,161.06,CUST-0212
ORD-01848,2025-02-15,EU,In-Store,Books,Biography,10,21.84,218.40,CUST-0113
ORD-01849,2025-05-30,NA,Online,Books,Children's Book,5,15.26,76.30,CUST-0177
ORD-01850,2025-08-17,EU,Online,Electronics,Smartphone,6,953.30,5719.80,CUST-0192
ORD-01851,2025-06-20,APAC,In-Store,Home,Cookware Set,4,158.12,632.48,CUST-0051
ORD-01852,2025-07-30,LATAM,In-Store,Books,Fiction Novel,3,15.94,47.82,CUST-0110
ORD-01853,2025-09-20,NA,Mobile,Electronics,Smartwatch,1,359.65,359.65,CUST-0096
ORD-01854,2025-06-17,LATAM,In-Store,Sports,Yoga Mat,9,44.48,400.32,CUST-0203
ORD-01855,2025-10-17,NA,Mobile,Books,Biography,2,25.69,51.38,CUST-0024
ORD-01856,2025-08-28,EU,Online,Clothing,Dress,2,112.44,224.88,CUST-0157
ORD-01857,2025-03-19,APAC,Online,Sports,Running Shoes,8,128.10,1024.80,CUST-0167
ORD-01858,2025-12-21,LATAM,Online,Clothing,Dress,6,108.48,650.88,CUST-0190
ORD-01859,2025-07-19,NA,Online,Sports,Tennis Racket,5,102.23,511.15,CUST-0005
ORD-01860,2025-04-25,APAC,Mobile,Home,Cookware Set,3,148.42,445.26,CUST-0150
ORD-01861,2025-10-23,EU,Online,Sports,Dumbbells,10,95.85,958.50,CUST-0040
ORD-01862,2025-10-01,NA,Online,Clothing,Jacket,3,123.24,369.72,CUST-0155
ORD-01863,2025-06-11,EU,Mobile,Books,Biography,2,22.76,45.52,CUST-0238
ORD-01864,2025-05-19,EU,In-Store,Clothing,Jeans,5,58.43,292.15,CUST-0060
ORD-01865,2025-07-12,LATAM,Mobile,Electronics,Headphones,8,159.65,1277.20,CUST-0007
ORD-01866,2025-07-24,EU,In-Store,Clothing,Sneakers,1,93.48,93.48,CUST-0051
ORD-01867,2025-09-17,NA,Online,Books,Fiction Novel,2,20.53,41.06,CUST-0234
ORD-01868,2025-07-03,APAC,In-Store,Clothing,T-Shirt,8,26.80,214.40,CUST-0192
ORD-01869,2025-07-04,APAC,Mobile,Clothing,Jeans,2,70.85,141.70,CUST-0123
ORD-01870,2025-08-04,NA,In-Store,Electronics,Tablet,1,426.09,426.09,CUST-0103
ORD-01871,2025-11-30,EU,Mobile,Home,Bed Linen,2,73.52,147.04,CUST-0077
ORD-01872,2025-05-21,APAC,Online,Electronics,Tablet,8,427.38,3419.04,CUST-0187
ORD-01873,2025-03-07,EU,Online,Clothing,Jeans,3,66.26,198.78,CUST-0133
ORD-01874,2025-04-18,APAC,In-Store,Sports,Yoga Mat,1,41.15,41.15,CUST-0222
ORD-01875,2025-03-31,EU,Mobile,Books,Textbook,3,82.94,248.82,CUST-0240
ORD-01876,2025-01-16,EU,In-Store,Clothing,Jacket,2,152.04,304.08,CUST-0128
ORD-01877,2025-01-15,NA,In-Store,Sports,Running Shoes,5,134.75,673.75,CUST-0201
ORD-01878,2025-03-15,LATAM,Online,Electronics,Tablet,1,535.24,535.24,CUST-0234
ORD-01879,2025-03-28,NA,Online,Books,Textbook,10,90.67,906.70,CUST-0041
ORD-01880,2025-02-03,LATAM,In-Store,Home,Vacuum,2,214.71,429.42,CUST-0029
ORD-01881,2025-11-05,NA,In-Store,Sports,Tennis Racket,8,106.84,854.72,CUST-0208
ORD-01882,2025-12-03,APAC,Mobile,Sports,Bicycle,5,577.50,2887.50,CUST-0139
ORD-01883,2025-10-20,EU,Online,Electronics,Tablet,8,537.31,4298.48,CUST-0051
ORD-01884,2025-02-12,NA,Mobile,Books,Cookbook,3,27.53,82.59,CUST-0191
ORD-01885,2025-04-26,EU,Mobile,Sports,Running Shoes,10,114.60,1146.00,CUST-0065
ORD-01886,2025-09-24,APAC,Online,Home,Bed Linen,8,78.79,630.32,CUST-0133
ORD-01887,2025-10-24,NA,Mobile,Home,Cookware Set,6,167.74,1006.44,CUST-0189
ORD-01888,2025-01-08,NA,Online,Sports,Yoga Mat,4,45.75,183.00,CUST-0037
ORD-01889,2025-09-04,APAC,Online,Clothing,Sneakers,6,81.08,486.48,CUST-0124
ORD-01890,2025-08-21,APAC,Mobile,Books,Textbook,8,97.56,780.48,CUST-0160
ORD-01891,2025-09-21,APAC,In-Store,Sports,Yoga Mat,5,41.87,209.35,CUST-0237
ORD-01892,2025-09-07,LATAM,Mobile,Clothing,Jacket,6,152.89,917.34,CUST-0198
ORD-01893,2025-07-07,NA,Mobile,Electronics,Smartphone,9,789.53,7105.77,CUST-0110
ORD-01894,2025-02-26,APAC,Online,Clothing,T-Shirt,4,28.56,114.24,CUST-0031
ORD-01895,2025-02-12,EU,In-Store,Home,Bed Linen,8,73.56,588.48,CUST-0248
ORD-01896,2025-04-24,NA,Online,Books,Cookbook,3,33.06,99.18,CUST-0199
ORD-01897,2025-10-16,NA,Mobile,Home,Lamp,10,48.78,487.80,CUST-0221
ORD-01898,2025-09-29,APAC,Online,Home,Lamp,4,47.61,190.44,CUST-0043
ORD-01899,2025-03-19,LATAM,Online,Electronics,Headphones,10,165.22,1652.20,CUST-0139
ORD-01900,2025-09-25,LATAM,In-Store,Home,Coffee Maker,7,84.51,591.57,CUST-0249
ORD-01901,2025-06-03,NA,In-Store,Sports,Running Shoes,3,138.64,415.92,CUST-0001
ORD-01902,2025-11-10,NA,Online,Books,Biography,4,27.05,108.20,CUST-0153
ORD-01903,2025-03-24,EU,In-Store,Sports,Dumbbells,3,84.51,253.53,CUST-0196
ORD-01904,2025-05-08,APAC,Online,Clothing,Sneakers,7,97.61,683.27,CUST-0214
ORD-01905,2025-03-05,EU,Online,Clothing,Jacket,3,156.49,469.47,CUST-0186
ORD-01906,2025-01-06,NA,Mobile,Sports,Dumbbells,5,91.64,458.20,CUST-0164
ORD-01907,2025-11-03,EU,Mobile,Home,Lamp,2,48.67,97.34,CUST-0121
ORD-01908,2025-11-09,EU,Online,Sports,Running Shoes,2,131.61,263.22,CUST-0117
ORD-01909,2025-05-11,LATAM,In-Store,Home,Bed Linen,1,72.33,72.33,CUST-0029
ORD-01910,2025-04-26,NA,Online,Books,Cookbook,8,32.33,258.64,CUST-0134
ORD-01911,2025-12-07,LATAM,In-Store,Books,Children's Book,6,13.84,83.04,CUST-0127
ORD-01912,2025-05-22,APAC,Mobile,Electronics,Laptop,5,1323.24,6616.20,CUST-0232
ORD-01913,2025-05-09,NA,Online,Books,Biography,7,25.20,176.40,CUST-0092
ORD-01914,2025-04-24,LATAM,Mobile,Electronics,Tablet,4,512.87,2051.48,CUST-0152
ORD-01915,2025-10-17,LATAM,Online,Home,Coffee Maker,8,91.64,733.12,CUST-0097
ORD-01916,2025-11-26,NA,Mobile,Books,Fiction Novel,10,19.83,198.30,CUST-0245
ORD-01917,2025-12-11,LATAM,In-Store,Electronics,Laptop,4,1149.85,4599.40,CUST-0182
ORD-01918,2025-10-21,NA,In-Store,Electronics,Smartphone,8,939.82,7518.56,CUST-0222
ORD-01919,2025-01-13,APAC,Online,Sports,Yoga Mat,4,40.80,163.20,CUST-0162
ORD-01920,2025-05-10,APAC,In-Store,Home,Cookware Set,1,170.99,170.99,CUST-0092
ORD-01921,2025-06-16,APAC,Online,Clothing,Jacket,8,151.92,1215.36,CUST-0118
ORD-01922,2025-07-25,APAC,Online,Clothing,Dress,9,114.89,1034.01,CUST-0193
ORD-01923,2025-10-03,EU,In-Store,Sports,Yoga Mat,6,38.22,229.32,CUST-0190
ORD-01924,2025-06-10,LATAM,Mobile,Home,Coffee Maker,2,93.77,187.54,CUST-0160
ORD-01925,2025-12-29,APAC,In-Store,Clothing,Sneakers,4,88.29,353.16,CUST-0125
ORD-01926,2025-06-15,NA,Online,Sports,Running Shoes,3,147.91,443.73,CUST-0005
ORD-01927,2025-10-14,EU,In-Store,Books,Biography,9,25.44,228.96,CUST-0076
ORD-01928,2025-12-31,LATAM,In-Store,Books,Fiction Novel,4,15.80,63.20,CUST-0154
ORD-01929,2025-03-10,LATAM,Online,Clothing,Jacket,9,133.86,1204.74,CUST-0236
ORD-01930,2025-06-15,LATAM,Online,Home,Lamp,10,51.36,513.60,CUST-0058
ORD-01931,2025-05-21,LATAM,Online,Clothing,Dress,3,115.53,346.59,CUST-0007
ORD-01932,2025-04-21,NA,In-Store,Clothing,Jeans,4,63.84,255.36,CUST-0038
ORD-01933,2025-08-13,EU,In-Store,Clothing,T-Shirt,10,24.87,248.70,CUST-0107
ORD-01934,2025-10-22,LATAM,Mobile,Clothing,Dress,10,106.69,1066.90,CUST-0228
ORD-01935,2025-07-06,EU,In-Store,Home,Bed Linen,5,73.45,367.25,CUST-0231
ORD-01936,2025-03-10,EU,Mobile,Books,Biography,2,27.30,54.60,CUST-0083
ORD-01937,2025-09-17,LATAM,Mobile,Books,Cookbook,2,34.33,68.66,CUST-0182
ORD-01938,2025-06-28,EU,In-Store,Home,Coffee Maker,10,82.65,826.50,CUST-0184
ORD-01939,2025-08-13,LATAM,Online,Home,Lamp,1,44.46,44.46,CUST-0128
ORD-01940,2025-11-29,APAC,In-Store,Clothing,T-Shirt,9,24.61,221.49,CUST-0015
ORD-01941,2025-05-22,APAC,Mobile,Clothing,T-Shirt,6,21.74,130.44,CUST-0146
ORD-01942,2025-03-10,EU,Mobile,Electronics,Smartwatch,8,313.36,2506.88,CUST-0102
ORD-01943,2025-06-05,EU,Mobile,Sports,Running Shoes,9,137.69,1239.21,CUST-0085
ORD-01944,2025-12-15,APAC,Online,Books,Textbook,3,91.79,275.37,CUST-0151
ORD-01945,2025-02-06,NA,Mobile,Books,Fiction Novel,6,18.47,110.82,CUST-0158
ORD-01946,2025-11-04,EU,Online,Sports,Dumbbells,4,78.59,314.36,CUST-0199
ORD-01947,2025-02-18,LATAM,Mobile,Electronics,Tablet,2,474.77,949.54,CUST-0243
ORD-01948,2025-03-12,APAC,Online,Sports,Bicycle,7,688.30,4818.10,CUST-0217
ORD-01949,2025-08-09,APAC,In-Store,Electronics,Smartphone,6,767.74,4606.44,CUST-0226
ORD-01950,2025-04-27,NA,In-Store,Electronics,Headphones,5,174.68,873.40,CUST-0090
ORD-01951,2025-11-07,NA,Mobile,Sports,Yoga Mat,9,37.09,333.81,CUST-0016
ORD-01952,2025-09-28,NA,In-Store,Home,Coffee Maker,3,76.55,229.65,CUST-0004
ORD-01953,2025-10-18,APAC,Online,Sports,Running Shoes,1,141.70,141.70,CUST-0145
ORD-01954,2025-10-02,APAC,Online,Clothing,Jeans,10,64.96,649.60,CUST-0056
ORD-01955,2025-08-14,EU,Mobile,Clothing,Dress,6,112.44,674.64,CUST-0181
ORD-01956,2025-10-03,NA,In-Store,Clothing,Sneakers,1,98.48,98.48,CUST-0228
ORD-01957,2025-10-30,EU,Online,Home,Coffee Maker,6,94.94,569.64,CUST-0133
ORD-01958,2025-11-10,APAC,In-Store,Sports,Dumbbells,10,76.21,762.10,CUST-0236
ORD-01959,2025-12-09,NA,In-Store,Books,Textbook,8,96.32,770.56,CUST-0142
ORD-01960,2025-09-09,LATAM,Online,Clothing,Jacket,3,129.06,387.18,CUST-0049
ORD-01961,2025-12-04,NA,Mobile,Home,Coffee Maker,8,98.39,787.12,CUST-0182
ORD-01962,2025-12-26,LATAM,Mobile,Electronics,Smartphone,9,866.06,7794.54,CUST-0137
ORD-01963,2025-04-12,LATAM,In-Store,Clothing,Jacket,6,124.69,748.14,CUST-0075
ORD-01964,2025-09-09,APAC,Mobile,Sports,Bicycle,2,648.14,1296.28,CUST-0027
ORD-01965,2025-05-28,NA,Mobile,Sports,Tennis Racket,7,113.01,791.07,CUST-0198
ORD-01966,2025-10-28,EU,Mobile,Electronics,Headphones,2,169.58,339.16,CUST-0192
ORD-01967,2025-06-05,EU,In-Store,Home,Coffee Maker,9,77.26,695.34,CUST-0099
ORD-01968,2025-09-26,EU,Mobile,Books,Fiction Novel,7,19.29,135.03,CUST-0218
ORD-01969,2025-04-06,EU,Mobile,Home,Coffee Maker,4,79.16,316.64,CUST-0229
